ID,Institución,Trámite,URL,URL Catálogo
3048,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",49. Certificado de hato en control y/o libre de brucelosis y tuberculosis,https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1,https://tramites.gob.gt/servicio/3048/
3049,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",79. Inscripción o actualización de firmas registradas de criador y propietario de ganado caprino y bufalino,https://visar.maga.gob.gt/,https://tramites.gob.gt/servicio/3049/
3050,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",76. Renovación del Registro de Variedades Vegetales Comerciales,https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1,https://tramites.gob.gt/servicio/3050/
3051,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-","53. Certificado de registro, establecimiento y funcionamiento de unidades de producción porcina",https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1,https://tramites.gob.gt/servicio/3051/
3052,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",80. Peritaje zootécnico de ganado bovino y equino,https://visar.maga.gob.gt/,https://tramites.gob.gt/servicio/3052/
3053,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",37. Licencia de registro y funcionamiento de establecimiento avícola de recreación,https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1,https://tramites.gob.gt/servicio/3053/
3054,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-","81. Peritaje zootécnico de ganado ovino, caprino y bufalino",https://visar.maga.gob.gt/,https://tramites.gob.gt/servicio/3054/
3055,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",82. Inscripción y emisión de certificado de registro genealógico de ganado bovino y equino,https://visar.maga.gob.gt/,https://tramites.gob.gt/servicio/3055/
3056,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",40. Licencia de registro y funcionamiento de  unidad de producción avícola tipo A y B,https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1,https://tramites.gob.gt/servicio/3056/
3057,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",83. Inscripción y emisión de certificado genealógico de ganado ovino y caprino,https://visar.maga.gob.gt/,https://tramites.gob.gt/servicio/3057/
3058,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",46. Licencia de transporte de aves vivas y productos avícolas,https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1,https://tramites.gob.gt/servicio/3058/
3059,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",84. Inscripción y emisión de certificado genealógico de ganado bufalino,https://visar.maga.gob.gt/,https://tramites.gob.gt/servicio/3059/
3060,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",48. Registro de médico veterinario oficializado en el Programa Nacional de Sanidad Avícola,https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1,https://tramites.gob.gt/servicio/3060/
3061,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",47. Oficialización de laboratorio de diagnóstico aviar,https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1,https://tramites.gob.gt/servicio/3061/
3062,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",43. Autorización de biológicas contra influenza aviar para aplicaciones de refuerzo,https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1,https://tramites.gob.gt/servicio/3062/
3063,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",85. Traspaso de ganado bovino y equino,"-   Reglamento para el Registro Genealógico de Ganado de Guatemala, Decreto 461- 67,  Registro Genealógico de Ganado Equino, Acuerdo Gubernativo S/N del 5 de marzo de 1971,   tarifas por servicios del VISAR, Acuerdo Ministerial 137-2007.",https://tramites.gob.gt/servicio/3063/
3065,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",73. Autorización para la importación de productos de origen vegetal orgánicos procesados,https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1,https://tramites.gob.gt/servicio/3065/
3066,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",90. Autorización para el funcionamiento de centros de inseminación artificial y trasplantes de embriones,https://visar.maga.gob.gt/,https://tramites.gob.gt/servicio/3066/
3067,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",233. Solicitud de servicios cartográficos,http://www.ign.gob.gt/productos.html,https://tramites.gob.gt/servicio/3067/
3069,"Ministerio de Agricultura, Ganadería y Alimentación -MAGA-",71. Certificado de registro de comercializador de insumos agrícolas de uso permitido en la agricultura orgánica,https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1,https://tramites.gob.gt/servicio/3069/
3071,Gobernación Departamental de Quiché,Autorización de Rifas y Sorteos,https://gobernacionquiche.gob.gt/autorizacion-de-rifas-y-sorteos/,https://tramites.gob.gt/servicio/3071/
3072,Gobernación Departamental de Quiché,Autorización de Colecta Pública,https://gobernacionquiche.gob.gt/wp-content/uploads/2022/02/REQUISITOS-PARA-COLECTA-PUBLICA.pdf,https://tramites.gob.gt/servicio/3072/
3073,Gobernación Departamental de Quiché,Inscripción de Persona Jurídica Nueva,https://mingob.gob.gt/mingobsites/repeju/tramites/,https://tramites.gob.gt/servicio/3073/
3075,Gobernación Departamental de Quetzaltenango,Solicitud de audiencia para atención del Señor Gobernador,http://gobernacionquetzaltenango.gob.gt/wp-content/uploads/2022/09/FORMULARIO-DE-SOLICITUD-DE-AUDIENCIA-PARA-ATENCION-DEL-SENOR-A-GOBERNADOR-A.pdf,https://tramites.gob.gt/servicio/3075/
3076,Gobernación Departamental de Quiché,Naturalización Concesiva,https://gobernacionquiche.gob.gt/wp-content/uploads/2022/02/INSTRUCTIVO-PARA-NATURALIZACION-CONCESIVA.pdf,https://tramites.gob.gt/servicio/3076/
3077,Gobernación Departamental de Quiché,Recepción de Aviso de Reuniones y Manifestaciones,https://gobernacionquiche.gob.gt/recepcion-de-notificaciones-de-reuniones-y-manifestaciones/,https://tramites.gob.gt/servicio/3077/
3078,Gobernación Departamental de Quiché,Trámites del Servicio Civil,https://www.onsec.gob.gt/w1/index.php/tramites-2/,https://tramites.gob.gt/servicio/3078/
3079,Gobernación Departamental de Petén,Servicios de información y consultas varias.,https://goberpeten.gob.gt/servicios-de-informacion-y-consultas/,https://tramites.gob.gt/servicio/3079/
3080,Gobernación Departamental de Sololá,Organización y reorganización de colecta pública de comités y cocodes,https://gobernaciondesolola.gob.gt/index.php/servicios/,https://tramites.gob.gt/servicio/3080/
3081,Gobernación Departamental de Petén,Autorización de colecta pública.,https://goberpeten.gob.gt/autorizacion-de-colecta-publica/,https://tramites.gob.gt/servicio/3081/
3082,Ministerio de Gobernación -MINGOB-,Solicitud de ingreso de Automotores a Centros de Detencion,"Ley para la Simplificación de Requisitos y Trámites Administrativos, Artículo; 23,25,28,29,31,32 y 35.   y Decreto No. 47-2008, Ley para el Reconocimiento de las Comunicaciones y Firmas Electrónicas.",https://tramites.gob.gt/servicio/3082/
3083,Ministerio de Gobernación -MINGOB-,Solicitud de Constancias Laborales,"Ley para la Simplificación de Requisitos y Trámites Administrativos, Artículo; 23,25,28,29,31,32 y 35.   y Decreto No. 47-2008, Ley para el Reconocimiento de las Comunicaciones y Firmas Electrónicas.",https://tramites.gob.gt/servicio/3083/
3084,Ministerio de Gobernación -MINGOB-,Tramite Unifiacado de Liberades Anticipadas,"Ley para la Simplificación de Requisitos y Trámites Administrativos, Artículo; 23,25,28,29,31,32 y 35",https://tramites.gob.gt/servicio/3084/
3085,Ministerio de Gobernación -MINGOB-,Solicitud de ingreso de Proveedores a Centros de Detencion,"Ley para la Simplificación de Requisitos y Trámites Administrativos, Artículo; 23,25,28,29,31,32 y 35.   y Decreto No. 47-2008, Ley para el Reconocimiento de las Comunicaciones y Firmas Electrónicas.",https://tramites.gob.gt/servicio/3085/
3086,Ministerio de Gobernación -MINGOB-,Atención de Solicitudes Electrónicas,"Ley para la Simplificación de Requisitos y Trámites Administrativos, Artículo; 23,25,28,29,31,32 y 35.   y Decreto No. 47-2008, Ley para el Reconocimiento de las Comunicaciones y Firmas Electrónicas.",https://tramites.gob.gt/servicio/3086/
3087,Ministerio de Gobernación -MINGOB-,Generación de Estadísticas Académicas en Base a los Registros y Control Académico.,"Ley para la Simplificación de Requisitos y Trámites Administrativos, Artículo; 23,25,28,29,31,32 y 35.   y Decreto No. 47-2008, Ley para el Reconocimiento de las Comunicaciones y Firmas Electrónicas.",https://tramites.gob.gt/servicio/3087/
3088,Ministerio de Gobernación -MINGOB-,Elaboración y Emisión de Certificaciones Académicas,"Ley para la Simplificación de Requisitos y Trámites Administrativos, Artículo; 23,25,28,29,31,32 y 35.   y Decreto No. 47-2008, Ley para el Reconocimiento de las Comunicaciones y Firmas Electrónicas.",https://tramites.gob.gt/servicio/3088/
3089,Ministerio de Gobernación -MINGOB-,Solicitud de Ficha Social,"Decreto 27-2003 Ley de protección integral de niñez y adolescencia
Decreto 97-96 Ley para prevenir, sancionar y erradicar la Violencia intrafamiliar",https://tramites.gob.gt/servicio/3089/
3090,Ministerio de Gobernación -MINGOB-,Devolución de vehículos por abandono,"Artículo 181 numeral 27), del Acuerdo Gubernativo número 273-84, Reglamento de Tránsito",https://tramites.gob.gt/servicio/3090/
3091,Ministerio de Gobernación -MINGOB-,Devolución de vehículos por falta de placas y tarjeta de circulación,"Artículo 184, del Acuerdo Gubernativo número 273-84, Reglamento de Tránsito",https://tramites.gob.gt/servicio/3091/
3092,Ministerio de Gobernación -MINGOB-,Devolución de vehículos por falta de tarjeta de circulación,"Artículo 181 numeral 1), del Acuerdo Gubernativo número 273-84, Reglamento de Tránsito",https://tramites.gob.gt/servicio/3092/
3093,Ministerio de Gobernación -MINGOB-,Solicitud de expertaje,"Artículos 4 y 5 de la Ley de Tránsito, Decreto del Congreso 132-96",https://tramites.gob.gt/servicio/3093/
3094,Ministerio de Gobernación -MINGOB-,Prórroga de certificado de aprobación de examen teórico práctico de menor de edad,,https://tramites.gob.gt/servicio/3094/
3095,Ministerio de Gobernación -MINGOB-,"Registro de oftalmólogos, licenciados  en optometría, técnicos en optometría y técnico refraccionista",25 Ley de Transito,https://tramites.gob.gt/servicio/3095/
3096,Ministerio de Gobernación -MINGOB-,"Control de oftalmólogos, licencias  en optometría, técnicos en optometría y técnico refraccionistas",25 Ley de Transito,https://tramites.gob.gt/servicio/3096/
3097,Ministerio de Gobernación -MINGOB-,Autorización de Cecoves,"Artículo 17 Ley de Tránsito, Acuerdos Ministeriales 903-2003, 932-2003 Minsiterio de Gobernación",https://tramites.gob.gt/servicio/3097/
3098,Ministerio de Gobernación -MINGOB-,Modificación al registro de conductores por cambio de nombre,"Artículos 4 y 5 de la Ley de Tránsito, Decreto del Congreso 132-96",https://tramites.gob.gt/servicio/3098/
3099,Ministerio de Gobernación -MINGOB-,Modificación al registro de conductores por identificación de persona,"Artículos 4 y 5 de la Ley de Tránsito, Decreto del Congreso 132-96",https://tramites.gob.gt/servicio/3099/
3100,Ministerio de Gobernación -MINGOB-,Modificación al registro de conductores por corrección en fecha de nacimiento,"Artículos 4 y 5 de la Ley de Tránsito, Decreto del Congreso 132-96",https://tramites.gob.gt/servicio/3100/
3101,Ministerio de Gobernación -MINGOB-,Modificación al registro de conductores por corrección de nombre,"Artículos 4 y 5 de la Ley de Tránsito, Decreto del Congreso 132-96",https://tramites.gob.gt/servicio/3101/
3102,Ministerio de Gobernación -MINGOB-,Modificación al registro de conductores por cambio de código único de identificación -CUI-,"Artículos 4 y 5 de la Ley de Tránsito, Decreto del Congreso 132-97",https://tramites.gob.gt/servicio/3102/
3103,Ministerio de Gobernación -MINGOB-,Modificación al registro de conductores por reconocimiento de padre,"Artículos 4 y 5 de la Ley de Tránsito, Decreto del Congreso 132-98",https://tramites.gob.gt/servicio/3103/
3104,Ministerio de Gobernación -MINGOB-,Modificación al registro de conductores por adopción,"Artículos 4 y 5 de la Ley de Tránsito, Decreto del Congreso 132-99",https://tramites.gob.gt/servicio/3104/
3105,Ministerio de Gobernación -MINGOB-,Modificación al registro de conductores por cancelación de partida de nacimiento,"26 Decreto Legislativo 5-2021 articulo 83 , 50, 54, 55 95 numeral 7 Ley de RENAP",https://tramites.gob.gt/servicio/3105/
3106,Ministerio de Gobernación -MINGOB-,Modificación al registro de conductores por cancelación de asiento de cédula de vecindad,"26 Decreto Legislativo 5-2021 articulo 83 , 50, 54, 55 95 numeral 7 Ley de RENAP",https://tramites.gob.gt/servicio/3106/
3107,Ministerio de Gobernación -MINGOB-,Modificación al registro por validación de número de registro de cédula de vecindad,"26 Decreto Legislativo 5-2021 articulo 83 , 50, 54, 55 95 numeral 7 Ley de RENAP",https://tramites.gob.gt/servicio/3107/
3108,Ministerio de Gobernación -MINGOB-,Prórroga de certificados de aprobación de examen teórico práctico,,https://tramites.gob.gt/servicio/3108/
3109,Ministerio de Gobernación -MINGOB-,Alteración de documentos,"Artículos 4 y 5 de la Ley de Tránsito, Decreto del Congreso 132-96",https://tramites.gob.gt/servicio/3109/
3110,Ministerio de Gobernación -MINGOB-,Liberación de licencias de conducir,"Artículos 4 y 5 de la Ley de Tránsito, Decreto del Congreso 132-96",https://tramites.gob.gt/servicio/3110/
3111,Ministerio de Gobernación -MINGOB-,Exoneración de multas por no renovar licencia de conducir en el plazo establecido por estar fuera del país,"Artículo 28 de constitucion Politica de la Republica de Guatemala, 63 Codigo procesal civil y mercantil  artículo 54 y 55 Decreto 90-2005, Articulo 4 Aucerdo Guberantivo 59-2012",https://tramites.gob.gt/servicio/3111/
3112,Ministerio de Gobernación -MINGOB-,Exoneración de multas por no renovar licencias de conducir en el plazo establecido por enfermedad,"Artículo 28 de constitucion Politica de la Republica de Guatemala, 63 Codigo procesal civil y mercantil  artículo 54 y 55 Decreto 90-2005, Articulo 4 Aucerdo Guberantivo 59-2012",https://tramites.gob.gt/servicio/3112/
3113,Ministerio de Gobernación -MINGOB-,Exoneración de multas por no renovar licencia de conducir en el plazo establecido por prisión,"Artículo 28 de constitucion Politica de la Republica de Guatemala, 63 Codigo procesal civil y mercantil  artículo 54 y 55 Decreto 90-2005, Articulo 4 Aucerdo Guberantivo 59-2012",https://tramites.gob.gt/servicio/3113/
3114,Ministerio de Gobernación -MINGOB-,Homologación de licencias de conducir,Art. 24 de la Ley de Tránsito,https://tramites.gob.gt/servicio/3114/
3115,Ministerio de Gobernación -MINGOB-,Desacuerdo de boletas de aviso de requerimientos de pago y citación por oposición,"Artículos 4 y 5 de la Ley de Tránsito, Decreto del Congreso 132-96",https://tramites.gob.gt/servicio/3115/
